date,time,temperature,dewpoint,humidity,wind_speed,wind_dir_degrees,pressure
4/27/10,13:46:00,1,1,50,22.2,10,1007.3
4/27/10,15:45:00,7,2,51,16.7,10,1008
4/27/10,16:45:00,10,1,44,16.7,340,1008.4
4/28/10,7:45:00,13,-1,87,0,0,1013.8
4/28/10,9:45:00,13,1,66,5.6,320,1014.8
4/28/10,10:46:00,14,1,54,7.4,310,1014.8
4/28/10,11:56:00,15,2,47,5.6,320,1014.8
4/28/10,12:52:00,16,0,41,0,0,1014.8
4/28/10,13:47:00,16,1,41,16.7,290,1014.4
4/28/10,14:55:00,8,0,36,5.6,300,1014.4
4/28/10,15:51:00,11,-1,31,11.1,320,1014.1
4/28/10,16:46:00,15,0,34,7.4,320,1013.8
4/29/10,7:54:00,17,2,66,9.3,160,1014.4
4/29/10,8:47:00,19,3,58,11.1,170,1014.4
4/29/10,9:53:00,19,5,51,20.4,170,1013.8
4/29/10,10:54:00,21,7,52,27.8,180,1012.8
4/29/10,11:46:00,22,8,49,25.9,170,1012.1
4/29/10,12:51:00,22,8,49,24.1,180,1011.1
4/29/10,13:57:00,16,8,43,27.8,180,1010
4/29/10,15:49:00,19,9,43,25.9,160,1008.4
4/29/10,16:50:00,22,9,43,31.5,160,1007.3
4/30/10,7:48:00,24,10,68,20.4,180,1007
4/30/10,9:47:00,24,12,64,25.9,180,1006.7
4/30/10,10:53:00,24,12,53,37,200,1006.3
4/30/10,12:49:00,26,14,53,31.5,200,1006.3
4/30/10,13:57:00,13,15,57,25.9,210,1006.7
4/30/10,15:45:00,15,15,57,25.9,210,1005.6
4/30/10,16:46:00,17,15,51,27.8,200,1005
5/3/10,7:48:00,18,12,94,7.4,220,1010
5/3/10,8:54:00,23,13,88,7.4,240,1011.1
5/3/10,9:46:00,14,13,77,5.6,250,1011.4
5/3/10,10:48:00,17,11,64,13,230,1011.4
5/3/10,16:45:00,19,11,47,20.4,210,1010
5/4/10,8:45:00,20,12,88,5.6,230,1014.4
5/4/10,9:45:00,21,11,68,9.3,230,1014.8
5/4/10,10:46:00,22,11,60,14.8,220,1014.8
5/4/10,11:47:00,23,9,49,9.3,240,1014.4
5/4/10,12:49:00,23,8,43,11.1,220,1014.1
5/4/10,13:45:00,24,9,43,14.8,210,1013.4
5/4/10,14:46:00,16,8,38,11.1,270,1013.4
5/4/10,15:46:00,18,8,38,18.5,270,1013.4
5/4/10,16:45:00,22,8,36,13,230,1012.1
5/5/10,7:53:00,25,10,68,11.1,180,1010.7
5/5/10,8:57:00,27,12,68,13,190,1010.4
5/5/10,10:47:00,28,13,57,22.2,250,1009.7
5/5/10,12:54:00,13,15,54,20.4,190,1009
5/5/10,15:47:00,14,14,45,22.2,210,1007.3
5/5/10,16:46:00,15,13,39,24.1,230,1006.7
5/6/10,8:47:00,16,6,63,13,320,1015.5
5/6/10,9:50:00,17,6,59,16.7,350,1016.1
5/6/10,10:50:00,18,6,55,7.4,290,1016.5
5/6/10,11:45:00,21,6,52,7.4,310,1017.2
5/6/10,12:45:00,16,6,48,5.6,340,1016.8
5/6/10,13:48:00,17,6,45,7.4,340,1016.8
5/6/10,16:45:00,19,5,35,0,0,1015.8
5/7/10,7:51:00,22,7,55,20.4,150,1009.4
5/7/10,8:51:00,24,8,55,18.5,150,1009.4
5/7/10,9:50:00,27,11,60,20.4,160,1008.7
5/7/10,10:50:00,26,13,57,18.5,170,1007.3
5/7/10,11:45:00,3,14,53,25.9,190,1006.3
5/7/10,14:47:00,7,16,51,25.9,200,1002.3
5/7/10,16:54:00,11,16,54,24.1,210,1002.6
5/10/10,7:45:00,12,-1,75,5.6,80,1028.3
5/10/10,8:49:00,13,-1,57,16.7,80,1028.3
5/10/10,9:54:00,15,-2,41,16.7,90,1028
5/10/10,10:49:00,16,-2,38,20.4,90,1027.7
5/10/10,11:46:00,10,-2,36,16.7,110,1028
5/10/10,13:46:00,11,-1,34,11.1,90,1026.3
5/10/10,16:47:00,13,1,36,14.8,110,1023.6
5/11/10,8:45:00,16,8,87,13,220,1012.4
5/11/10,9:47:00,19,9,88,16.7,150,1011.1
5/11/10,10:52:00,19,11,88,18.5,170,1010.4
5/11/10,11:52:00,22,13,82,18.5,180,1010.4
5/11/10,12:57:00,23,14,73,27.8,190,1010.4
5/11/10,13:45:00,24,15,78,24.1,220,1010.4
5/11/10,14:49:00,13,15,64,24.1,230,1010
5/11/10,15:53:00,13,14,57,35.2,230,1010
5/11/10,16:46:00,12,14,53,27.8,230,1010.4
5/12/10,8:47:00,13,9,77,0,0,1017.2
5/12/10,9:51:00,14,10,82,7.4,60,1017.5
5/12/10,10:50:00,14,11,94,0,0,1018.5
5/12/10,11:45:00,16,11,88,22.2,110,1013.4
5/12/10,12:46:00,17,12,88,9.3,200,1016.8
5/12/10,13:48:00,17,13,94,13,350,1018.5
5/12/10,14:49:00,16,13,82,5.6,310,1019.5
5/12/10,15:50:00,17,14,82,0,0,1019.2
5/12/10,16:56:00,25,14,82,13,40,1018.8
5/13/10,7:51:00,26,14,88,20.4,150,1015.8
5/13/10,8:46:00,27,16,94,13,160,1016.5
5/13/10,11:56:00,26,20,74,20.4,210,1016.1
5/13/10,12:46:00,14,19,65,27.8,210,1016.1
5/13/10,14:47:00,15,18,58,18.5,220,1015.5
5/13/10,16:50:00,16,18,61,22.2,200,1014.4
5/14/10,8:46:00,17,9,72,14.8,310,1023.6
5/14/10,9:59:00,18,8,63,14.8,300,1023.2
5/14/10,10:53:00,18,8,59,16.7,300,1023.6
5/14/10,11:58:00,20,8,55,16.7,320,1023.9
5/14/10,12:51:00,20,8,52,16.7,300,1024.3
5/14/10,13:52:00,20,8,52,11.1,310,1023.6
5/14/10,14:51:00,12,8,46,16.7,270,1023.9
5/14/10,15:47:00,12,8,46,16.7,260,1023.9
5/14/10,16:45:00,12,8,46,14.8,270,1022.9
5/17/10,8:45:00,12,8,77,13,40,1014.1
5/17/10,9:49:00,12,9,82,13,20,1013.8
5/17/10,11:45:00,12,10,88,11.1,10,1012.4
5/17/10,12:45:00,11,10,88,9.3,330,1014.1
5/17/10,12:58:00,12,11,94,11.1,320,1014.1
5/17/10,13:51:00,12,10,88,18.5,10,1013.1
5/17/10,14:45:00,12,10,94,11.1,10,1012.8
5/17/10,15:55:00,12,11,94,9.3,310,1013.1
5/17/10,16:45:00,12,11,94,5.6,290,1012.8
5/18/10,8:45:00,12,11,94,9.3,340,1011.1
5/18/10,9:48:00,13,11,94,11.1,340,1011.1
5/18/10,10:45:00,13,11,94,11.1,320,1011.1
5/18/10,11:55:00,13,10,88,9.3,320,1011.4
5/18/10,12:48:00,13,11,88,11.1,300,1011.7
5/18/10,13:45:00,13,10,82,5.6,280,1012.1
5/18/10,14:46:00,11,10,82,11.1,330,1011.7
5/18/10,15:45:00,11,10,82,7.4,310,1012.1
5/18/10,16:54:00,12,10,82,9.3,330,1011.7
5/19/10,8:59:00,12,9,88,13,10,1014.4
5/19/10,9:48:00,13,9,88,11.1,20,1014.8
5/19/10,11:51:00,16,9,82,9.3,60,1015.5
5/19/10,12:49:00,18,10,88,5.6,60,1015.8
5/19/10,13:45:00,13,10,82,9.3,40,1016.1
5/19/10,15:46:00,16,11,72,14.8,10,
5/19/10,16:46:00,21,12,68,9.3,10,1015.5
5/20/10,8:48:00,22,13,100,9.3,90,1018.8
5/20/10,9:49:00,22,14,88,9.3,120,1018.8
5/20/10,11:47:00,22,13,60,14.8,150,1018.8
5/20/10,12:56:00,21,13,57,18.5,150,1018.8
5/20/10,13:47:00,17,12,53,18.5,140,1018.5
5/20/10,14:48:00,18,12,53,14.8,120,1017.8
5/20/10,16:50:00,20,12,56,18.5,110,1017.2
5/21/10,8:45:00,20,15,88,14.8,150,1014.8
5/21/10,9:51:00,21,16,88,20.4,160,1014.8
5/21/10,10:46:00,22,16,78,18.5,180,1014.1
5/21/10,11:45:00,22,16,78,20.4,170,1014.1
5/21/10,13:48:00,22,17,78,20.4,160,1013.4
5/21/10,14:50:00,25,17,73,14.8,170,1012.8
5/21/10,16:47:00,27,17,73,27.8,200,1011.7
5/24/10,8:47:00,28,19,83,9.3,160,1020.9
5/24/10,9:50:00,30,19,69,5.6,140,1021.2
5/24/10,10:45:00,29,20,65,0,0,1021.2
5/24/10,11:45:00,29,19,58,9.3,110,1020.9
5/24/10,12:47:00,31,21,58,9.3,110,1020.5
5/24/10,13:46:00,22,19,55,11.1,90,1019.9
5/24/10,14:55:00,23,18,51,13,90,1019.5
5/24/10,16:45:00,25,16,40,5.6,80,1018.8
5/25/10,8:52:00,27,17,73,13,140,1020.9
5/25/10,9:53:00,27,17,69,11.1,140,1020.5
5/25/10,10:56:00,28,18,65,7.4,160,1020.2
5/25/10,11:46:00,29,18,58,11.1,100,1020.2
5/25/10,12:45:00,29,17,54,13,120,1020.2
5/25/10,13:47:00,29,17,51,13,140,1019.9
5/25/10,14:56:00,23,17,48,14.8,150,1019.5
5/25/10,15:53:00,28,17,48,14.8,150,1018.8
5/25/10,16:49:00,29,17,48,14.8,150,1018.5
5/26/10,8:53:00,30,18,73,0,0,1018.8
5/26/10,11:46:00,23,18,54,7.4,20,1017.8
5/26/10,14:52:00,25,17,48,5.6,340,1016.5
5/26/10,16:45:00,27,17,45,0,0,1015.1
5/27/10,8:59:00,29,19,78,0,0,1015.1
5/27/10,9:50:00,29,19,69,5.6,320,1014.8
5/27/10,10:45:00,30,19,61,7.4,330,1014.4
5/27/10,11:46:00,31,19,55,5.6,320,1014.4
5/27/10,12:52:00,30,19,55,16.7,350,1014.1
5/27/10,13:52:00,31,18,48,16.7,360,1013.4
5/27/10,14:47:00,19,18,46,18.5,320,1012.8
5/27/10,15:50:00,21,17,45,20.4,340,1012.4
5/27/10,16:45:00,23,17,43,20.4,340,1012.1
5/28/10,8:55:00,26,14,73,5.6,10,1014.4
5/28/10,9:56:00,27,16,73,7.4,100,1014.4
5/28/10,10:45:00,27,17,69,11.1,110,1014.8
5/28/10,11:58:00,28,17,57,0,0,1014.8
5/28/10,12:47:00,29,17,54,5.6,110,1014.8
5/28/10,13:48:00,29,17,54,9.3,350,1014.4
5/28/10,14:52:00,18,17,51,7.4,40,1014.1
5/28/10,15:54:00,20,17,48,11.1,40,1013.4
5/28/10,16:48:00,21,16,45,9.3,40,1012.8
6/1/10,7:47:00,24,17,94,0,0,1014.8
6/1/10,9:53:00,26,18,88,0,0,1015.5
6/1/10,10:51:00,27,17,78,0,0,1015.1
6/1/10,11:46:00,19,18,69,0,0,1015.1
6/1/10,15:51:00,19,17,57,0,0,1012.8
6/1/10,16:46:00,25,17,54,0,0,1012.4
6/2/10,7:48:00,27,16,83,13,260,1010
6/2/10,8:45:00,26,16,83,7.4,210,1009
6/2/10,12:50:00,27,18,65,18.5,270,1009.4
6/2/10,13:56:00,25,18,58,18.5,250,1008.7
6/2/10,14:46:00,21,18,61,11.1,240,1008.4
6/2/10,15:48:00,22,19,61,14.8,240,1007.3
6/2/10,16:46:00,23,18,65,20.4,290,1007.3
6/3/10,8:53:00,24,18,83,0,0,1008.7
6/3/10,9:49:00,26,19,83,11.1,310,1008.4
6/3/10,10:47:00,26,18,73,16.7,300,1008.4
6/3/10,11:53:00,26,18,69,5.6,310,1008.7
6/3/10,12:45:00,26,18,61,7.4,260,1008.7
6/3/10,13:56:00,21,18,61,9.3,280,1008.4
6/3/10,14:46:00,24,18,61,13,320,1008.4
6/3/10,15:46:00,26,18,61,13,300,1008.4
6/4/10,8:51:00,27,19,88,11.1,170,1010.7
6/4/10,10:00:00,28,19,73,13,200,1010.7
6/4/10,10:49:00,29,20,69,14.8,230,1010.4
6/4/10,11:49:00,29,21,70,11.1,230,1010
6/4/10,12:45:00,29,19,58,14.8,250,1009.7
6/4/10,14:50:00,16,18,51,13,220,1008.4
6/4/10,15:45:00,21,18,51,14.8,260,1008
6/4/10,17:54:00,22,17,48,13,230,1007.3
6/7/10,8:50:00,22,12,77,14.8,20,1016.8
6/7/10,12:49:00,23,12,56,7.4,310,1018.2
6/7/10,13:45:00,17,12,53,9.3,320,1018.5
6/7/10,15:54:00,18,12,53,18.5,320,1018.2
6/7/10,16:45:00,20,13,53,14.8,340,1017.8
6/8/10,8:46:00,21,13,77,5.6,120,1020.2
6/8/10,9:59:00,21,13,73,7.4,110,1020.5
6/8/10,10:49:00,22,14,68,11.1,140,1020.2
6/8/10,11:59:00,22,13,60,13,140,1020.2
6/8/10,12:54:00,20,14,64,11.1,140,1019.5
6/8/10,15:45:00,21,13,57,11.1,130,1018.2
6/8/10,16:45:00,22,14,60,7.4,130,1017.8
6/9/10,8:52:00,23,19,94,7.4,230,1011.1
6/9/10,9:47:00,26,19,88,9.3,210,1010.7
6/9/10,10:50:00,26,21,94,7.4,260,1011.1
6/9/10,11:51:00,26,21,88,7.4,260,1011.7
6/9/10,12:47:00,27,21,74,14.8,260,1011.7
6/9/10,13:55:00,27,21,74,13,280,1011.4
6/9/10,14:45:00,18,20,69,18.5,290,1011.4
6/9/10,15:52:00,20,19,61,25.9,300,1011.7
6/9/10,16:46:00,22,18,58,11.1,280,1011.7
6/10/10,7:50:00,25,15,83,5.6,300,1014.8
6/10/10,8:50:00,25,15,73,7.4,310,1015.5
6/10/10,9:55:00,27,16,69,0,0,1015.5
6/10/10,10:55:00,27,15,54,7.4,270,1015.5
6/10/10,12:51:00,23,14,50,14.8,290,1016.1
6/10/10,14:53:00,25,15,48,16.7,310,1016.1
6/10/10,16:48:00,27,15,48,7.4,280,1015.8
6/11/10,8:47:00,29,19,78,7.4,200,1017.5
6/11/10,9:55:00,29,21,78,7.4,190,1018.2
6/11/10,10:51:00,31,21,70,9.3,190,1017.5
6/11/10,11:54:00,31,22,66,14.8,200,1017.2
6/11/10,12:57:00,31,23,70,13,220,1016.8
6/11/10,13:51:00,26,23,62,24.1,200,1016.1
6/11/10,14:47:00,21,22,58,20.4,180,1015.8
6/11/10,15:45:00,22,22,58,18.5,190,1015.5
6/11/10,16:54:00,26,20,69,22.2,210,1015.8
6/14/10,7:49:00,27,19,88,5.6,220,1014.4
6/14/10,8:53:00,29,21,94,0,0,1014.4
6/14/10,10:55:00,27,21,74,7.4,250,1014.1
6/14/10,12:48:00,21,22,74,5.6,220,1014.4
6/14/10,14:52:00,22,22,66,0,0,1013.1
6/14/10,16:49:00,22,23,79,7.4,160,1012.4
6/15/10,8:51:00,23,19,88,0,0,1015.5
6/15/10,9:46:00,24,19,83,0,0,1015.8
6/15/10,10:50:00,26,19,83,0,0,1015.8
6/15/10,11:46:00,28,21,88,0,0,1016.1
6/15/10,12:50:00,28,21,83,5.6,240,1016.5
6/15/10,13:45:00,21,21,74,5.6,210,1015.8
6/15/10,15:55:00,22,21,66,0,0,1015.5
6/15/10,16:45:00,26,21,66,9.3,110,1013.8
6/16/10,7:46:00,26,19,88,7.4,260,1016.5
6/16/10,8:57:00,27,19,83,16.7,290,1017.5
6/16/10,13:47:00,21,16,54,16.7,280,1017.8
6/16/10,15:47:00,23,17,57,18.5,290,1017.5
6/16/10,16:47:00,24,17,54,24.1,290,1017.2
6/17/10,8:47:00,27,17,78,5.6,290,1019.5
6/17/10,9:46:00,26,18,73,5.6,120,1019.2
6/17/10,10:50:00,26,18,69,0,0,1019.2
6/17/10,12:45:00,27,18,58,0,0,1019.5
6/17/10,13:49:00,28,17,57,0,0,1019.2
6/17/10,14:50:00,20,17,57,0,0,1018.8
6/17/10,15:56:00,23,18,58,0,0,1018.2
6/17/10,16:45:00,25,18,54,0,0,1017.8
6/18/10,7:52:00,26,18,88,0,0,1018.5
6/18/10,8:48:00,27,18,73,11.1,170,1018.8
6/18/10,9:46:00,30,19,69,9.3,170,1018.5
6/18/10,10:46:00,31,19,65,14.8,180,1017.8
6/18/10,11:49:00,22,21,70,18.5,180,1017.2
6/18/10,14:49:00,22,22,62,18.5,180,1016.8
6/18/10,16:46:00,20,22,58,18.5,170,1015.8
6/21/10,7:46:00,23,19,83,0,0,1017.8
6/21/10,8:48:00,28,19,83,20.4,360,1019.2
6/21/10,10:53:00,21,18,88,0,0,1020.9
6/21/10,13:47:00,21,21,88,14.8,130,1019.2
6/21/10,16:53:00,27,21,66,9.3,180,1018.2
6/22/10,8:50:00,28,18,83,18.5,210,1019.5
6/22/10,9:52:00,26,19,88,11.1,170,1018.8
6/22/10,14:49:00,27,21,70,13,230,1019.5
6/22/10,16:46:00,27,21,66,7.4,250,1018.2
6/23/10,7:53:00,28,22,78,13,210,1018.5
6/23/10,8:46:00,30,22,74,11.1,210,1018.5
6/23/10,9:47:00,31,23,79,14.8,220,1017.8
6/23/10,10:49:00,30,23,74,7.4,240,1018.5
6/23/10,11:56:00,21,23,66,14.8,230,1018.8
6/23/10,12:55:00,22,23,62,11.1,250,1018.5
6/23/10,16:49:00,23,24,70,9.3,290,1015.5
6/24/10,7:46:00,25,19,88,18.5,290,1014.8
6/24/10,8:53:00,25,19,83,25.9,290,1016.1
6/24/10,10:49:00,26,18,73,22.2,310,1017.2
6/24/10,12:46:00,26,18,65,18.5,330,1018.2
6/24/10,13:45:00,17,18,65,18.5,290,1018.2
6/24/10,15:47:00,20,18,61,18.5,330,1017.5
6/24/10,16:47:00,26,17,57,14.8,320,1017.5
6/25/10,7:53:00,27,16,94,0,0,1020.2
6/25/10,8:51:00,28,17,83,0,0,1020.5
6/25/10,11:53:00,21,16,54,0,0,1020.2
6/25/10,13:45:00,22,14,45,7.4,350,1019.9
6/25/10,16:51:00,24,17,51,0,0,1017.8
6/28/10,7:46:00,26,19,88,0,0,1006.7
6/28/10,8:50:00,27,21,94,7.4,250,1006.7
6/28/10,10:46:00,28,21,83,13,260,1007.7
6/28/10,11:48:00,28,20,69,22.2,290,1007.7
6/28/10,12:45:00,28,18,58,18.5,290,1008
6/28/10,13:49:00,19,17,51,22.2,290,1008.7
6/28/10,14:50:00,19,16,48,35.2,300,1009
6/28/10,16:48:00,19,17,51,20.4,290,1009
6/29/10,7:46:00,21,16,83,13,10,1015.5
6/29/10,8:54:00,21,15,78,20.4,30,1016.5
6/29/10,9:49:00,23,13,68,18.5,20,1017.2
6/29/10,10:52:00,23,12,56,13,40,1017.8
6/29/10,11:53:00,23,11,53,18.5,20,1018.5
6/29/10,14:46:00,13,12,50,18.5,20,1019.2
6/29/10,15:47:00,16,12,50,14.8,360,1019.5
6/29/10,16:45:00,18,11,47,11.1,360,1019.5
6/30/10,7:50:00,19,10,82,5.6,30,1023.6
6/30/10,8:50:00,21,11,72,11.1,70,1023.9
6/30/10,9:52:00,23,10,59,9.3,20,1024.6
6/30/10,10:48:00,14,11,60,9.3,30,1024.6
6/30/10,11:47:00,22,11,53,9.3,10,1024.9
6/30/10,16:49:00,23,10,44,0,0,1023.6
7/1/10,7:53:00,24,11,82,9.3,50,1027
7/1/10,11:56:00,24,11,50,9.3,60,1027.7
7/1/10,14:49:00,14,9,41,16.7,10,1027
7/1/10,15:53:00,21,8,36,9.3,20,1027.3
7/1/10,16:52:00,22,8,36,9.3,70,1026.6
7/2/10,7:47:00,24,10,77,7.4,100,1026.6
7/2/10,10:45:00,25,11,53,13,110,1027
7/2/10,11:51:00,25,11,50,9.3,130,1026.3
7/2/10,13:52:00,26,11,44,11.1,70,1025.6
7/2/10,14:50:00,21,11,41,13,110,1024.6
7/2/10,15:50:00,24,11,41,7.4,120,1024.3
7/2/10,16:49:00,27,11,39,13,120,1023.6
7/6/10,7:47:00,29,19,88,0,0,1018.8
7/6/10,8:48:00,31,19,73,5.6,180,1019.2
7/6/10,9:47:00,31,19,61,9.3,190,1019.2
7/6/10,10:49:00,32,19,55,9.3,210,1019.5
7/6/10,12:47:00,32,19,49,13,220,1019.2
7/6/10,13:51:00,25,19,49,7.4,170,1018.5
7/6/10,14:54:00,29,18,43,13,180,1018.5
7/6/10,16:45:00,32,17,40,7.4,190,1018.2
7/7/10,8:47:00,32,19,69,0,0,1020.9
7/7/10,10:51:00,31,21,62,7.4,200,1020.9
7/7/10,13:47:00,23,19,46,0,0,1020.2
7/7/10,15:53:00,25,19,46,0,0,1019.2
7/7/10,16:51:00,30,20,52,0,0,1018.8
7/8/10,7:48:00,31,20,83,0,0,1018.2
7/8/10,8:47:00,27,21,78,5.6,170,1018.2
7/8/10,11:47:00,23,22,62,5.6,200,1017.5
7/8/10,12:53:00,22,22,58,9.3,210,1016.8
7/8/10,13:53:00,22,22,74,13,120,1015.8
7/8/10,16:53:00,24,21,88,24.1,290,1016.8
7/9/10,8:47:00,25,21,94,9.3,320,1015.1
7/9/10,9:48:00,27,21,94,7.4,330,1015.1
7/9/10,11:59:00,28,21,83,11.1,320,1015.1
7/9/10,12:56:00,19,21,78,9.3,330,
7/9/10,13:53:00,18,20,65,14.8,320,1014.8
7/9/10,16:46:00,20,21,66,18.5,340,1014.1
7/10/10,5:54:00,22,17,88,0,0,1015.8
7/10/10,6:57:00,28,17,94,0,0,1016.1
7/10/10,7:49:00,20,18,88,0,0,1016.8
7/10/10,8:47:00,21,18,78,0,0,1016.8
7/10/10,14:56:00,23,17,51,0,0,1016.1
7/12/10,7:51:00,27,19,94,0,0,1007.7
7/12/10,8:46:00,29,19,88,0,0,1007.7
7/12/10,10:51:00,29,20,83,9.3,210,1008.7
7/12/10,14:49:00,21,20,65,9.3,290,1008.4
7/12/10,15:47:00,22,20,58,14.8,290,1008
7/12/10,16:51:00,23,19,55,9.3,280,1008
7/13/10,7:53:00,26,19,88,0,0,1010.7
7/13/10,9:55:00,28,19,83,0,0,1011.4
7/13/10,10:51:00,20,20,83,5.6,120,1011.4
7/13/10,12:52:00,23,20,69,0,0,1012.1
7/13/10,16:51:00,25,21,66,13,280,1012.1
7/14/10,7:49:00,27,19,94,0,0,1017.8
7/14/10,8:49:00,30,21,88,0,0,1018.2
7/15/10,8:46:00,32,21,78,11.1,190,1017.2
7/15/10,9:59:00,32,21,70,9.3,190,1017.2
7/15/10,11:54:00,31,23,66,13,220,1016.8
7/15/10,14:56:00,23,23,59,20.4,180,1015.1
7/15/10,15:49:00,24,23,59,14.8,170,1015.1
7/15/10,16:50:00,27,23,62,9.3,260,1015.5
7/16/10,8:47:00,28,21,88,0,0,1016.8
7/16/10,9:48:00,29,20,78,11.1,360,1017.2
7/16/10,11:52:00,29,19,61,7.4,10,1017.5
7/16/10,12:49:00,29,19,58,5.6,360,1017.2
7/16/10,13:57:00,22,19,55,7.4,290,1016.8
7/16/10,15:55:00,24,19,55,7.4,340,1016.1
7/16/10,16:49:00,27,17,48,7.4,290,1016.1
7/19/10,7:56:00,30,21,94,0,0,1013.8
7/19/10,9:51:00,28,21,83,0,0,1014.1
7/19/10,11:53:00,21,21,70,5.6,260,1014.8
7/19/10,15:53:00,22,20,55,13,290,1014.4
7/19/10,16:51:00,25,21,66,14.8,300,1014.8
7/20/10,7:57:00,27,19,88,0,0,1015.5
7/20/10,8:51:00,26,19,83,0,0,1015.8
7/20/10,12:57:00,23,20,74,11.1,230,1017.2
7/20/10,14:53:00,25,20,65,9.3,240,1016.1
7/20/10,16:51:00,28,21,74,7.4,350,1015.8
7/21/10,8:46:00,29,22,94,0,0,1016.8
7/21/10,10:47:00,31,21,78,5.6,290,1018.5
7/21/10,13:46:00,24,21,66,13,300,1018.5
7/21/10,14:45:00,26,22,66,9.3,240,1018.5
7/21/10,17:00:00,28,21,55,9.3,240,1017.8
7/22/10,8:50:00,25,22,89,0,0,1018.8
7/22/10,9:49:00,27,22,78,9.3,170,1018.8
7/22/10,12:51:00,27,23,74,14.8,200,1018.2
7/22/10,14:59:00,28,23,89,0,0,1017.8
7/22/10,15:48:00,29,24,84,9.3,140,1016.8
7/23/10,8:49:00,31,23,79,14.8,210,1015.5
7/23/10,9:50:00,32,23,74,16.7,220,1015.5
7/23/10,10:51:00,32,23,70,13,220,101.2
7/23/10,11:53:00,33,24,66,13,230,1015.5
7/23/10,12:47:00,33,23,59,18.5,250,1015.5
7/23/10,13:47:00,33,23,59,14.8,240,1015.1
7/23/10,14:50:00,19,23,55,20.4,230,1014.8
7/23/10,15:59:00,21,24,59,22.2,230,1014.1
7/23/10,16:46:00,23,23,55,16.7,230,1013.8
7/26/10,7:52:00,25,17,88,7.4,110,1021.6
7/26/10,8:51:00,26,17,78,9.3,90,1021.6
7/26/10,9:53:00,28,17,69,9.3,100,1021.9
7/26/10,10:50:00,28,18,65,14.8,90,1021.9
7/26/10,11:52:00,19,18,61,11.1,130,1021.6
7/26/10,15:51:00,22,16,48,7.4,110,1020.2
7/26/10,16:54:00,24,17,51,11.1,90,1019.2
7/27/10,7:51:00,26,17,88,0,0,1019.2
7/27/10,8:52:00,30,17,73,5.6,120,1019.2
7/27/10,9:56:00,30,19,73,0,0,1018.8
7/27/10,10:55:00,23,20,69,0,0,1018.8
7/27/10,15:52:00,25,20,55,0,0,1017.8
7/27/10,16:56:00,29,20,55,7.4,170,1017.5
7/28/10,7:54:00,31,22,94,9.3,200,1016.8
7/28/10,8:50:00,26,23,89,9.3,210,1017.2
7/28/10,11:51:00,27,23,70,9.3,240,1016.8
7/28/10,13:55:00,29,23,62,5.6,200,1016.1
7/28/10,14:51:00,22,22,78,35.2,300,1016.1
7/28/10,15:53:00,24,23,79,11.1,160,1015.5
7/28/10,16:54:00,26,24,74,18.5,190,1014.4
7/29/10,8:51:00,27,19,83,9.3,40,1018.5
7/29/10,9:57:00,27,18,69,11.1,50,1018.8
7/29/10,12:51:00,27,17,57,14.8,360,1019.2
7/29/10,14:54:00,18,17,54,18.5,10,1018.8
7/29/10,15:54:00,22,16,51,18.5,350,1018.5
7/29/10,16:53:00,24,17,54,13,10,1018.2
7/30/10,8:48:00,24,16,88,0,0,1018.8
7/30/10,10:49:00,25,16,69,0,0,1018.8
7/30/10,11:59:00,19,16,61,7.4,150,1018.5
7/30/10,15:54:00,22,16,61,0,0,1016.5
7/30/10,16:46:00,29,16,57,5.6,140,1016.1
8/2/10,7:48:00,29,18,94,0,0,1016.5
8/2/10,8:57:00,29,19,83,0,0,1017.2
8/2/10,14:51:00,23,20,58,0,0,1016.1
8/2/10,15:52:00,24,21,62,0,0,1016.1
8/2/10,16:51:00,23,22,66,5.6,160,1015.8
8/3/10,7:51:00,28,21,88,0,0,1016.5
8/3/10,8:55:00,31,22,89,5.6,190,1017.2
8/3/10,9:55:00,27,21,88,14.8,330,1018.8
8/3/10,15:49:00,29,24,79,9.3,180,1014.4
8/3/10,16:51:00,31,25,70,13,180,1014.1
8/4/10,8:52:00,28,24,84,0,0,1013.1
8/4/10,9:52:00,28,26,84,9.3,240,1012.8
8/4/10,10:53:00,31,26,75,13,290,1013.1
8/4/10,11:58:00,32,21,66,18.5,340,1013.8
8/4/10,13:54:00,22,22,70,5.6,70,1013.1
8/4/10,14:53:00,26,22,58,9.3,130,1012.1
8/4/10,16:51:00,26,24,62,13,200,1010.4
8/5/10,7:58:00,27,21,94,9.3,320,1011.4
8/5/10,10:58:00,28,21,74,13,300,1011.7
8/5/10,11:51:00,29,21,74,5.6,280,1012.4
8/5/10,11:56:00,29,21,70,11.1,270,1012.4
8/5/10,12:55:00,29,21,66,9.3,310,1012.1
8/5/10,14:58:00,19,20,58,14.8,280,1010.7
8/5/10,15:51:00,21,20,58,20.4,290,1010.4
8/5/10,16:51:00,23,20,58,20.4,310,1010.4
8/6/10,8:46:00,24,17,88,0,0,1014.1
8/6/10,9:49:00,26,17,78,7.4,310,1014.8
8/6/10,10:46:00,26,17,69,11.1,320,1014.8
8/6/10,11:48:00,26,17,65,11.1,310,1015.5
8/6/10,13:48:00,21,16,54,14.8,290,1015.1
8/6/10,15:59:00,22,16,54,11.1,300,1014.4
8/6/10,16:55:00,29,16,54,16.7,290,1014.4
8/9/10,7:55:00,31,17,78,5.6,170,1015.5
